"","Begin_Date","Begin_Hour","fish_c","fish_p","fish_uk","minke_sw","mn_song","uk_c","uk_lr","uk_p","uk_uk","dol_w","Notes","SiteID"
"269",2020-09-20,4,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"270",2020-09-20,5,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"271",2020-09-20,6,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"272",2020-09-20,7,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"273",2020-09-20,8,0,1,0,0,1,0,0,0,2,0,"; ; potential mn or bal; minke?","DNE"
"274",2020-09-20,9,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"275",2020-09-20,10,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"276",2020-09-20,11,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"277",2020-09-20,12,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"278",2020-09-20,13,1,1,0,0,1,0,0,0,1,0,"; ; ; ","DNE"
"279",2020-09-20,14,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"280",2020-09-20,15,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"281",2020-09-20,16,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"282",2020-09-20,17,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"283",2020-09-20,18,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"284",2020-09-20,19,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"285",2020-09-20,20,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"286",2020-09-20,21,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"287",2020-09-20,22,1,0,0,0,1,0,0,0,1,0,"; ; ","DNE"
"288",2020-09-20,23,0,0,0,0,1,0,0,1,0,0,NA,"DNE"
"289",2020-09-21,0,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"290",2020-09-21,1,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"291",2020-09-21,2,0,0,0,0,1,0,0,1,0,0,NA,"DNE"
"292",2020-09-21,3,0,0,0,0,1,0,0,0,2,0,"; fish possible bal?; ","DNE"
"293",2020-09-21,4,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"294",2020-09-21,5,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"295",2020-09-21,6,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"296",2020-09-21,7,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"297",2020-09-21,8,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"298",2020-09-21,9,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"299",2020-09-21,10,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"300",2020-09-21,11,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"301",2020-09-21,12,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"302",2020-09-21,13,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"303",2020-09-21,14,1,1,0,0,1,0,0,0,2,0,"; ; bal?; bal?; ","DNE"
"304",2020-09-21,15,1,1,0,0,1,0,0,0,1,0,"; bal?; ; ","DNE"
"305",2020-09-21,16,1,1,0,0,2,0,0,0,0,0,"; ; ; ","DNE"
"306",2020-09-21,17,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"307",2020-09-21,18,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"308",2020-09-21,19,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"309",2020-09-21,20,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"310",2020-09-21,21,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"311",2020-09-21,22,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"312",2020-09-21,23,0,0,0,0,1,1,0,0,0,0,NA,"DNE"
"313",2020-09-22,0,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"314",2020-09-22,1,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"315",2020-09-22,2,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"316",2020-09-22,3,0,0,0,0,1,0,0,0,2,0,"; possible bal?; bal, minke?","DNE"
"317",2020-09-22,4,0,1,0,0,1,0,0,0,2,0,"; fish, possible bal; ; ","DNE"
"318",2020-09-22,5,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"319",2020-09-22,6,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"320",2020-09-22,7,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"321",2020-09-22,8,1,1,0,0,1,0,0,0,2,0,"; ; ; possible bal; ","DNE"
"322",2020-09-22,9,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"323",2020-09-22,10,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"324",2020-09-22,11,0,1,0,0,0,0,0,0,1,0,NA,"DNE"
"325",2020-09-22,12,0,1,0,0,2,0,0,0,1,0,"; ; ; ","DNE"
"326",2020-09-22,13,0,0,0,0,2,0,0,0,1,0,"; ; ","DNE"
"327",2020-09-22,14,1,1,0,0,0,0,0,0,1,0,"; ; ","DNE"
"328",2020-09-22,15,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"329",2020-09-22,16,1,1,0,0,1,0,0,0,1,0,"; ; possibly baleen; ","DNE"
"330",2020-09-22,17,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"331",2020-09-22,18,1,1,0,0,1,0,0,0,1,0,"; ; ; ","DNE"
"332",2020-09-22,19,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"333",2020-09-22,20,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"334",2020-09-22,21,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"335",2020-09-22,22,1,1,0,0,1,0,0,0,2,0,"; ; ; possible bal; bal","DNE"
"336",2020-09-22,23,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"337",2020-09-23,0,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"338",2020-09-23,1,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"339",2020-09-23,2,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"340",2020-09-23,3,1,0,0,0,1,0,0,0,1,0,"; fish?, possible bal; ","DNE"
"341",2020-09-23,4,0,1,0,0,1,0,0,0,2,0,"; bal?; ; minke?","DNE"
"342",2020-09-23,5,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"343",2020-09-23,6,0,0,0,0,1,0,0,0,1,0,NA,"DNE"
"344",2020-09-23,7,1,0,0,0,1,0,0,0,1,0,"; ; ","DNE"
"345",2020-09-23,8,1,0,0,0,1,0,0,0,1,0,"; ; ","DNE"
"346",2020-09-23,9,1,0,0,0,1,0,0,0,1,0,"; ; ","DNE"
"347",2020-09-23,10,0,2,0,0,1,0,0,0,2,0,"; ; low growling; ; possible bal?","DNE"
"348",2020-09-23,11,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"349",2020-09-23,12,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"350",2020-09-23,13,1,1,0,0,1,0,0,0,1,0,"; ; ; ","DNE"
"351",2020-09-23,14,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"352",2020-09-23,15,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"353",2020-09-23,16,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"354",2020-09-23,17,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"355",2020-09-23,18,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"356",2020-09-23,19,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"357",2020-09-23,20,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"358",2020-09-23,21,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"359",2020-09-23,22,1,1,0,0,1,0,0,0,1,0,"; ; ; tapping, anthropogenic?","DNE"
"360",2020-09-23,23,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"361",2020-09-24,0,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"362",2020-09-24,1,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"363",2020-09-24,2,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"364",2020-09-24,3,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"365",2020-09-24,4,1,0,0,0,1,0,0,0,1,0,"; bal?; ","DNE"
"366",2020-09-24,5,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"367",2020-09-24,6,0,1,0,0,1,0,0,0,1,0,"; ; ","DNE"
"368",2020-09-24,7,1,1,0,0,1,0,0,0,1,0,"; ; ; ","DNE"
"369",2020-09-24,8,1,1,0,0,1,0,0,0,1,0,"; ; ; anthropogenic","DNE"
"370",2020-09-24,9,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"371",2020-09-24,10,1,1,0,0,1,0,0,0,1,0,"; ; ; low pulse","DNE"
"372",2020-09-24,11,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"373",2020-09-24,12,1,0,0,0,0,0,0,0,0,0,NA,"DNE"
"374",2020-09-24,13,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"375",2020-09-24,14,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"376",2020-09-24,15,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"377",2020-09-24,16,1,1,0,0,1,0,0,0,1,0,"; ; ; low pulse","DNE"
"378",2020-09-24,17,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"379",2020-09-24,18,0,1,0,0,1,0,0,0,1,0,"; ; low pulse","DNE"
"380",2020-09-24,19,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"381",2020-09-24,20,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"382",2020-09-24,21,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"383",2020-09-24,22,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"384",2020-09-24,23,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"385",2020-09-25,0,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"386",2020-09-25,1,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"387",2020-09-25,2,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"388",2020-09-25,3,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"389",2020-09-25,4,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"390",2020-09-25,5,0,1,0,0,1,0,0,0,1,0,"; possible bal; ","DNE"
"391",2020-09-25,6,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"392",2020-09-25,7,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"393",2020-09-25,8,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"394",2020-09-25,9,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"395",2020-09-25,10,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"396",2020-09-25,11,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"397",2020-09-25,12,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"398",2020-09-25,13,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"399",2020-09-25,14,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"400",2020-09-25,15,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"401",2020-09-25,16,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"402",2020-09-25,17,1,1,0,0,1,0,0,0,2,0,"; ; ; possible bal; possible bal","DNE"
"403",2020-09-25,18,0,1,0,0,1,0,0,0,2,0,"; possible bal; ; possible bal","DNE"
"404",2020-09-25,19,1,1,0,0,1,0,0,0,1,0,"; possible bal; ; ","DNE"
"405",2020-09-25,20,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"406",2020-09-25,21,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"407",2020-09-25,22,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"408",2020-09-25,23,0,1,0,0,1,0,0,0,1,0,"; ; possible bal","DNE"
"409",2020-09-26,0,1,1,0,0,1,0,0,0,1,0,"; ; possible bal; ","DNE"
"410",2020-09-26,1,1,1,0,0,1,0,0,0,1,0,"bal?; ; ; ","DNE"
"411",2020-09-26,2,1,1,0,0,0,0,0,0,0,0,NA,"DNE"
"412",2020-09-26,3,0,1,0,0,1,0,0,0,3,0,"; mn?; ; bal?; bal?","DNE"
"413",2020-09-26,4,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"414",2020-09-26,5,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"415",2020-09-26,6,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"416",2020-09-26,7,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"417",2020-09-26,8,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"418",2020-09-26,9,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"419",2020-09-26,10,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"420",2020-09-26,11,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"421",2020-09-26,12,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"422",2020-09-26,13,1,1,0,0,1,0,0,0,1,0,"; ; bal? minke?; ","DNE"
"423",2020-09-26,14,1,1,0,0,1,0,0,0,1,0,"; ; ; possible bal","DNE"
"424",2020-09-26,15,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"425",2020-09-26,16,1,1,0,0,1,0,0,0,1,0,"; ; possible minke; ","DNE"
"426",2020-09-26,17,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"427",2020-09-26,18,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"428",2020-09-26,19,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"429",2020-09-26,20,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"430",2020-09-26,21,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"431",2020-09-26,22,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"432",2020-09-26,23,1,1,0,0,1,0,0,0,1,0,"; ; ; ","DNE"
"433",2020-09-27,0,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"434",2020-09-27,1,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"435",2020-09-27,2,1,1,0,0,1,0,0,0,1,0,"; ; possible bal; ","DNE"
"436",2020-09-27,3,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"437",2020-09-27,4,1,1,0,0,1,0,0,0,1,0,"; ; possible bal; ","DNE"
"438",2020-09-27,5,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"439",2020-09-27,6,0,1,0,0,1,0,0,0,0,0,NA,"DNE"
"440",2020-09-27,7,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"441",2020-09-27,8,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"442",2020-09-27,9,1,1,0,0,1,0,0,0,1,0,"; ; ; possible bal","DNE"
"443",2020-09-27,10,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"444",2020-09-27,11,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"445",2020-09-27,12,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"446",2020-09-27,13,1,1,0,0,1,0,0,0,1,0,"possible bal; ; ; ","DNE"
"447",2020-09-27,14,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"448",2020-09-27,15,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"449",2020-09-27,16,1,1,0,0,1,0,0,0,1,0,"; ; possible bal; ","DNE"
"450",2020-09-27,17,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"451",2020-09-27,18,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"452",2020-09-27,19,1,0,0,0,1,0,0,0,1,0,"; ; possible bal","DNE"
"453",2020-09-27,20,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"454",2020-09-27,21,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"455",2020-09-27,22,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"456",2020-09-27,23,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"457",2020-09-28,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"458",2020-09-28,1,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"459",2020-09-28,2,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"460",2020-09-28,3,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"461",2020-09-28,4,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"462",2020-09-28,5,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"463",2020-09-28,6,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"464",2020-09-28,7,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"465",2020-09-28,8,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"466",2020-09-28,9,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"467",2020-09-28,10,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"468",2020-09-28,11,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"469",2020-09-28,12,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"470",2020-09-28,13,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"471",2020-09-28,14,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"472",2020-09-28,15,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"473",2020-09-28,16,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"474",2020-09-28,17,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"475",2020-09-28,18,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"476",2020-09-28,19,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"477",2020-09-28,20,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"478",2020-09-28,21,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"479",2020-09-28,22,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"480",2020-09-28,23,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"481",2020-09-29,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"482",2020-09-29,1,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"483",2020-09-29,2,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"484",2020-09-29,3,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"485",2020-09-29,4,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"486",2020-09-29,5,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"487",2020-09-29,6,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"488",2020-09-29,7,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"489",2020-09-29,8,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"490",2020-09-29,9,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"491",2020-09-29,10,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"492",2020-09-29,11,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"493",2020-09-29,12,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"494",2020-09-29,13,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"495",2020-09-29,14,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"496",2020-09-29,15,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"497",2020-09-29,16,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"498",2020-09-29,17,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"499",2020-09-29,18,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"500",2020-09-29,19,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"501",2020-09-29,20,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"502",2020-09-29,21,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"503",2020-09-29,22,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"504",2020-09-29,23,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"505",2020-09-30,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"506",2020-09-30,1,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"507",2020-09-30,2,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"508",2020-09-30,3,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"509",2020-09-30,4,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"510",2020-09-30,5,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"511",2020-09-30,6,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"512",2020-09-30,7,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"513",2020-09-30,8,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"514",2020-09-30,9,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"515",2020-09-30,10,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"516",2020-09-30,11,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"517",2020-09-30,12,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"518",2020-09-30,13,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"519",2020-09-30,14,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"520",2020-09-30,15,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"521",2020-09-30,16,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"522",2020-09-30,17,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"523",2020-09-30,18,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"524",2020-09-30,19,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"525",2020-09-30,20,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"526",2020-09-30,21,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"527",2020-09-30,22,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"528",2020-09-30,23,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"DNE"
"529",2020-10-01,0,1,1,0,0,1,0,0,0,0,0,NA,"DNE"
"530",2020-10-01,1,1,1,0,0,1,0,0,0,0,0,NA,"DNE"
"531",2020-10-01,2,1,1,0,0,1,0,0,0,0,0,NA,"DNE"
"532",2020-10-01,3,1,1,0,0,1,0,0,0,0,0,NA,"DNE"
"533",2020-10-01,4,1,1,0,0,1,0,0,0,0,0,NA,"DNE"
"534",2020-10-01,5,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"535",2020-10-01,6,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"536",2020-10-01,7,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"537",2020-10-01,8,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"538",2020-10-01,9,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"539",2020-10-01,10,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"540",2020-10-01,11,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"541",2020-10-01,12,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"542",2020-10-01,13,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"543",2020-10-01,14,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"544",2020-10-01,15,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
"545",2020-10-01,16,1,0,0,0,1,0,0,0,0,0,NA,"DNE"
"546",2020-10-01,17,2,0,0,0,1,0,0,0,0,0,"; ; ","DNE"
"547",2020-10-01,18,1,0,0,0,1,0,0,0,1,0,"; ; bal? air gun?","DNE"
"548",2020-10-01,19,1,1,0,0,1,0,0,0,0,0,"; ; ","DNE"
