SiteID,Start.date,Start.hour,PresentTotal,PresenceTime,CPAPresent,TBPresent,ManeuverCPAPres,ManeuverTAPres,TAPresent,VesselCount,HumpbackPresent,DolphinPresent,Baleen,Minke,FishChorusP,SnappingShrimp,Notes,ExtraNotes,Biology,Weekday
West Pimpernel,8/29/2018,10,1,,0,4,0,2,1,7,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,11,1,,0,2,0,0,0,3,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,12,1,,1,2,0,1,0,4,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,13,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,14,1,,0,1,0,0,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,15,0,,0,0,0,0,0,0,1,1,0,0,0,1,,squeaky dolphin/fish calls at 15:12:10,"Baleen Whales, Delphinid spp., Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,16,0,,0,0,0,0,0,0,1,1,0,0,0,1,,squeaky dolphin/fish calls at 16:09:21,"Baleen Whales, Delphinid spp., Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,17,1,,4,0,0,0,1,5,1,1,0,0,1,1,"1-2 khz, 250 hz",,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,18,1,,1,0,0,0,0,1,1,1,0,0,1,1,"1-2 khz, 500 hz","squeaky dolphin/fish calls with clicks 18:33:08, 18:34:53","Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,19,0,,0,0,0,0,0,0,1,1,0,0,1,1,1 khz,,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,20,0,,0,0,0,0,0,0,1,1,0,0,1,1,500 hz,,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,21,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,22,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,8/29/2018,23,0,,0,0,0,0,0,0,1,1,0,0,0,1,,squeaky dolphin/fish calls at 23:05:37 and intermittently throughout the hour,"Baleen Whales, Delphinid spp., Snapping Shrimp",Wednesday
West Pimpernel,8/30/2018,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,1,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,2,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,3,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,4,0,,0,0,0,0,0,0,1,1,0,0,0,1,4:21 good sample of dolphin,,"Baleen Whales, Delphinid spp., Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,5,0,,0,0,0,0,0,0,1,0,0,0,1,1,1-2 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,6,1,,0,2,0,0,0,2,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,7,1,,0,0,0,1,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,8,1,,0,1,0,0,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,9,1,,0,1,0,0,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,10,1,,0,1,0,1,0,2,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,11,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,12,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,13,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,14,1,,2,1,0,0,0,3,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,15,1,,4,0,1,0,0,5,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,16,1,,6,0,0,0,0,6,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,17,0,,0,0,0,0,0,0,1,0,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,18,0,,0,0,0,0,0,0,1,0,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,19,0,,0,0,0,0,0,0,1,0,0,0,1,1,500 hz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,20,0,,0,0,0,0,0,0,1,0,0,0,1,1,500 hz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,21,1,,0,1,0,0,0,1,1,0,0,0,1,1,,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,22,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/30/2018,23,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,8/31/2018,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,1,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,2,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,3,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,4,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,5,0,,0,0,0,0,0,0,1,0,0,0,1,1,1-2 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,6,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,7,1,,0,1,0,0,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,8,1,,0,1,0,0,2,3,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,9,1,,0,0,0,2,1,3,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,10,1,,0,1,0,0,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,11,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,12,0,,0,0,0,0,0,0,1,0,0,0,0,1,,possible RW or at least non-song Mn calls 12:15:46,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,13,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,14,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,15,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,16,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,17,0,,0,0,0,0,0,0,1,0,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,18,0,,0,0,0,0,0,0,1,0,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,19,0,,0,0,0,0,0,0,1,0,0,0,1,1,1 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,20,0,,0,0,0,0,0,0,1,0,0,0,1,1,500 hz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,21,0,,0,0,0,0,0,0,1,0,0,0,1,1,500 hz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,22,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,8/31/2018,23,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,9/1/2018,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,1,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,2,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,3,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,4,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,5,0,,0,0,0,0,0,0,1,0,0,0,1,1,1-2 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,6,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,7,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,8,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,9,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,10,1,,2,0,0,0,0,2,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,11,1,,0,1,0,0,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,12,1,,0,0,0,0,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,13,1,,0,0,0,0,1,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,14,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,15,1,,1,0,0,0,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,16,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,17,0,,0,0,0,0,0,0,1,0,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,18,0,,0,0,0,0,0,0,1,0,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,19,0,,0,0,0,0,0,0,1,1,0,0,1,1,1 khz,,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,20,0,,0,0,0,0,0,0,1,0,0,0,1,1,1 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,21,0,,0,0,0,0,0,0,1,0,0,0,1,1,1 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,22,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,9/1/2018,23,0,,0,0,0,0,0,0,1,1,0,0,0,1,,,"Baleen Whales, Delphinid spp., Snapping Shrimp",Saturday
West Pimpernel,9/2/2018,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,1,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,2,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,3,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,4,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,5,0,,0,0,0,0,0,0,1,0,0,0,1,1,1-2 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,6,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,7,1,,0,0,0,0,2,2,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,8,1,,0,0,0,1,0,1,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,9,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,10,0,,0,0,0,0,0,0,1,1,0,0,0,1,,,"Baleen Whales, Delphinid spp., Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,11,0,,0,0,0,0,0,0,1,1,0,0,1,1,500 hz,squeaky dolphin/fish calls start 10:05:16,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,12,0,,0,0,0,0,0,0,1,1,0,0,0,1,,squeaky dolphin/fish calls start 11:16:44; low rumble (boat??) 11:59:56,"Baleen Whales, Delphinid spp., Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,13,0,,0,0,0,0,0,0,1,1,0,0,0,1,,squeaky dolphin/fish calls start 12:10:38,"Baleen Whales, Delphinid spp., Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,14,0,,0,0,0,0,0,0,1,1,0,0,0,1,,squeaky dolphin/fish calls start 13:04:33,"Baleen Whales, Delphinid spp., Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,15,0,,0,0,0,0,0,0,1,1,0,0,1,1,500 hz,squeaky dolphin/fish calls start 14:02:32,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,16,0,,0,0,0,0,0,0,1,1,0,0,1,1,500 hz,squeaky dolphin/fish calls start 15:03:30,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,17,0,,0,0,0,0,0,0,1,1,0,0,1,1,"1-2 khz, 500 hz",squeaky dolphin/fish calls start 16:02:04,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,18,0,,0,0,0,0,0,0,1,1,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,19,0,,0,0,0,0,0,0,1,1,0,0,1,1,1 khz,,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,20,0,,0,0,0,0,0,0,1,0,0,0,1,1,1 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,21,0,,0,0,0,0,0,0,1,1,0,0,1,1,1 khz,,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,22,0,,0,0,0,0,0,0,1,1,0,0,0,1,,squeaky dolphin/fish calls 22:00:36,"Baleen Whales, Delphinid spp., Snapping Shrimp",Sunday
West Pimpernel,9/2/2018,23,0,,0,0,0,0,0,0,1,1,0,0,0,1,,,"Baleen Whales, Delphinid spp., Snapping Shrimp",Sunday
West Pimpernel,9/3/2018,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,1,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,2,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,3,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,4,0,,0,0,0,0,0,0,1,0,0,0,0,1,,possible RW gunshot 04:53:33,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,5,0,,0,0,0,0,0,0,1,0,0,0,1,1,1-2 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,6,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,7,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,8,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,9,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,10,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,11,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,12,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,13,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,14,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,15,0,,0,0,0,0,0,0,1,0,0,0,0,1,,squeaky dolphin/fish calls at 15:22:12,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,16,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,17,0,,0,0,0,0,0,0,1,0,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,18,0,,0,0,0,0,0,0,1,0,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,19,0,,0,0,0,0,0,0,1,0,0,0,1,1,1 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,20,0,,0,0,0,0,0,0,1,1,0,0,1,1,1 khz,,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,21,0,,0,0,0,0,0,0,1,1,0,0,1,1,1 khz,,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,9/3/2018,22,0,,0,0,0,0,0,0,1,1,0,0,0,1,,,"Baleen Whales, Delphinid spp., Snapping Shrimp",Monday
West Pimpernel,9/3/2018,23,1,,0,0,0,0,1,1,1,1,0,0,0,1,,,"Baleen Whales, Delphinid spp., Snapping Shrimp",Monday
West Pimpernel,9/4/2018,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,1,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,2,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,3,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,4,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,5,0,,0,0,0,0,0,0,1,0,0,0,1,1,1-2 khz,,"Baleen Whales, Fish Chorus, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,6,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,7,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,8,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,9,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,10,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,11,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,12,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,13,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,14,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,15,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,16,0,,0,0,0,0,0,0,1,0,0,0,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,17,0,,0,0,0,0,0,0,1,0,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Fish Chorus, Snapping Shrimp",Tuesday
West Pimpernel,9/4/2018,18,0,,0,0,0,0,0,0,1,1,0,0,1,1,"1-2 khz, 500 hz",,"Baleen Whales, Delphinid spp., Fish Chorus, Snapping Shrimp",Tuesday
