dep,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_10,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_11,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_12,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_3,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_4,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_5,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_6,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_7,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_8,PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_9,PARKSAUSTRALIA_JURIEN_202201_JNE_2,PARKSAUSTRALIA_JURIEN_202201_JNE_3,PARKSAUSTRALIA_JURIEN_202201_JNE_4,PARKSAUSTRALIA_JURIEN_202201_JNE_5,PARKSAUSTRALIA_JURIEN_202201_JNE_6,PARKSAUSTRALIA_JURIEN_202201_JNE_7,PARKSAUSTRALIA_JURIEN_202201_JNE_8,PARKSAUSTRALIA_JURIEN_202201_JNE_9,PARKSAUSTRALIA_MURAT_202002_MRE_10,PARKSAUSTRALIA_MURAT_202002_MRE_11,PARKSAUSTRALIA_MURAT_202002_MRE_12,PARKSAUSTRALIA_MURAT_202002_MRE_13,PARKSAUSTRALIA_MURAT_202002_MRE_14,PARKSAUSTRALIA_MURAT_202002_MRE_15,PARKSAUSTRALIA_MURAT_202002_MRE_16,PARKSAUSTRALIA_MURAT_202002_MRE_17,PARKSAUSTRALIA_MURAT_202002_MRE_7,PARKSAUSTRALIA_MURAT_202002_MRE_8,PARKSAUSTRALIA_MURAT_202002_MRE_9,PARKSAUSTRALIA_SWC_202201_SWS_10,PARKSAUSTRALIA_SWC_202201_SWS_11,PARKSAUSTRALIA_SWC_202201_SWS_12,PARKSAUSTRALIA_SWC_202201_SWS_13,PARKSAUSTRALIA_SWC_202201_SWS_14,PARKSAUSTRALIA_SWC_202201_SWS_4,PARKSAUSTRALIA_SWC_202201_SWS_5,PARKSAUSTRALIA_SWC_202201_SWS_6,PARKSAUSTRALIA_SWC_202201_SWS_7,PARKSAUSTRALIA_SWC_202201_SWS_8,PARKSAUSTRALIA_SWC_202201_SWS_9,PARKSAUSTRALIA_TWOROCKS_202105_TRW_20,PARKSAUSTRALIA_TWOROCKS_202105_TRW_21,PARKSAUSTRALIA_TWOROCKS_202105_TRW_22,PARKSAUSTRALIA_TWOROCKS_202105_TRW_23,PARKSAUSTRALIA_TWOROCKS_202105_TRW_24,PARKSAUSTRALIA_TWOROCKS_202105_TRW_27,PARKSAUSTRALIA_TWOROCKS_202105_TRW_28,PARKSAUSTRALIA_TWOROCKS_202105_TRW_29,PARKSAUSTRALIA_TWOROCKS_202105_TRW_30
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_10,0,0.01820127318825709,0.01973654716971924,0.01442216054405161,0.03804892037468584,0.03128452255973191,0.022190812668125944,0.019164138247675606,0.031179159289072063,0.016987943581156524,0.08960337455392114,0.08888351345033912,0.09056176405792457,0.08815207377757173,0.09017442318771425,0.09071037250174188,0.09069260887265135,0.09061906821432045,0.06599240280715829,0.06057903156463522,0.046161595327156475,0.04529059074279957,0.03917662863838649,0.051868969637052016,0.04156527242354577,0.04309652716736548,0.05958909668744642,0.05968597200551191,0.05083910900368806,0.09207360330297137,0.08771530029902974,0.08475615306443661,0.08551957242902973,0.08499353245406394,0.08615846848068581,0.0852394422101065,0.08563011725358156,0.10228645673422249,0.08732630422215794,0.08538115318720892,0.027391143433545775,0.04892362822119348,0.029412494811461944,0.0426242940150095,0.04558831431517094,0.05668504092793548,0.05605711600360438,0.049336277543153194,0.06886216470225247
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_11,0.01820127318825709,0,0.002837419641514599,0.008120564087912464,0.022509171186587344,0.015721513102551866,0.007092574825706396,0.00285386023647167,0.014424892530945392,0.004302067301797327,0.07551076778546992,0.07457437641713623,0.07650394196848245,0.07466282065021877,0.07608984459763718,0.07638930960947513,0.07671226817018104,0.07673200199837794,0.050814948834698156,0.04534534153470822,0.02985891206975269,0.028826933369382437,0.021816247282421396,0.035887213212348876,0.024815856558021796,0.02600833111940716,0.043919344135927595,0.0438817592333564,0.0344179403334317,0.07767959847819905,0.07380888471495248,0.070716143784959,0.0716479285480223,0.0709750289719007,0.07234101240070204,0.07174200328769183,0.07175421684974595,0.08724160889045862,0.07335373961023782,0.07138396351543147,0.015020608314301858,0.03227341047459067,0.014516581673494502,0.025945301410900994,0.02858365185879699,0.04076061481670353,0.04014816906281153,0.03288685278812212,0.05343352532092449
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_12,0.01973654716971924,0.002837419641514599,0,0.009484106956523405,0.021095426803034945,0.01420138853629377,0.005661353993475259,0.0031731409130965954,0.01298505457506662,0.004121656167772462,0.07400424255238577,0.073068459831517,0.07500291290001428,0.07319567688042641,0.07458693843593059,0.0748841306821525,0.07521258653913293,0.07523639611687516,0.049491507836854035,0.04403206684845164,0.028747937618840553,0.02773222661474524,0.021069686125627325,0.03471202631132386,0.023770784866694688,0.025112127938158715,0.04271383142423647,0.04269140992497803,0.033367490985355665,0.07618314968056364,0.07230935829016152,0.06921321541339202,0.07014995910228117,0.069469172325878,0.07084250639733207,0.07026718747964489,0.07025780905690697,0.08592261891634617,0.07185142674897681,0.06987873438621922,0.015409608828865018,0.031234836423249125,0.014253029856338164,0.02489368469979539,0.02766198176908882,0.03957515735808601,0.03895554083627323,0.0318246222711069,0.05216939972628213
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_3,0.01442216054405161,0.008120564087912464,0.009484106956523405,0,0.025852544301018507,0.01872753872586022,0.010237819004824726,0.008096838990153586,0.019308900826571714,0.00720112252861766,0.07595854587749938,0.075180783355094,0.07691931252922067,0.07464624054443979,0.07652578241807928,0.07700889819068978,0.07707561875116041,0.07701644056365668,0.0522557241078908,0.04675186657152921,0.03191255235794226,0.030977018354651383,0.024779439631905403,0.03773772465757895,0.02718063530941524,0.02867552916472546,0.04567455237107444,0.04565530012951158,0.03657396364013428,0.07834667942796579,0.07412949058734271,0.07120767176651205,0.07194498422948396,0.07137352457290887,0.07274587664487629,0.0717639247564176,0.07203958874857723,0.08845504510589594,0.07371477929291756,0.07176683600411701,0.01742295040308589,0.03458694098240526,0.01789595978466982,0.028680873657686488,0.03132898697425999,0.04256663748222,0.04193964766580013,0.035063126541349236,0.0549283803741086
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_4,0.03804892037468584,0.022509171186587344,0.021095426803034945,0.025852544301018507,0,0.007429290813311742,0.01627702139607452,0.02034417933123526,0.008350741264093088,0.021616897629135913,0.05347295221195667,0.052221697118238,0.05447912173920502,0.05315429298000895,0.05393342873744862,0.054031470135895876,0.05463932201297851,0.05472350549035467,0.028427998488283875,0.022980718246121683,0.009784533541163359,0.00898335557059819,0.016269130074919924,0.014024462641686358,0.00999756235769184,0.01263700704406983,0.021841767042293556,0.021883947941635597,0.015048495525396886,0.05530284725706545,0.05159919250475362,0.04847588515705289,0.049449936614219994,0.04870647963796996,0.050225023250737307,0.049865458300032146,0.04956390942026875,0.06484098661349234,0.051129191404336596,0.049131672191280576,0.02521673966149115,0.013579332794911669,0.02087719505869527,0.008180460427032056,0.012643368218592995,0.018839906235575913,0.018214900755516152,0.012157285126465115,0.03119226331639848
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_5,0.03128452255973191,0.015721513102551866,0.01420138853629377,0.01872753872586022,0.007429290813311742,0,0.009121664742300365,0.013682351933901632,0.0030016062911033528,0.014827090448876127,0.05984126352299164,0.058932688083527966,0.060830537107188214,0.05918339453921143,0.06041719053305515,0.06074978504551462,0.06103380333039355,0.06104610683411364,0.035654107277489404,0.03021453384236507,0.015265541207950638,0.014270047880245908,0.013076531310497986,0.021122254507231097,0.010649160899584531,0.012311637314587077,0.029049654450809193,0.029056186584178283,0.020153098699922226,0.062067222785684016,0.058130151279934414,0.05504328338424596,0.055965776290057646,0.055303458240827386,0.05665130839461969,0.056088041994175934,0.05606730212241444,0.07203518212908754,0.05767929903538596,0.05571203625115509,0.019551184060993845,0.017877733159778652,0.014948612516021694,0.011908230497169634,0.0148626594331396,0.02596743047165198,0.025335108614918812,0.018353925890333644,0.03842447836093125
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_6,0.022190812668125944,0.007092574825706396,0.005661353993475259,0.010237819004824726,0.01627702139607452,0.009121664742300365,0,0.005057876957583889,0.009310863791020469,0.005853562672487267,0.06852185229321364,0.06765434233600626,0.06950235722418432,0.06765079434534967,0.06909105885019834,0.0694701017119225,0.0696921834529043,0.0696893029575677,0.04445991879559202,0.03902658400991065,0.024182590779715334,0.02321476500356939,0.01719245983011713,0.030027545482829144,0.019415364882866683,0.020921561015861508,0.037900529079273756,0.037922977891281684,0.028836673030785034,0.07079953427064152,0.06678910636303405,0.06371452565880575,0.06462320927561242,0.06397675892889458,0.06530022808084107,0.06466124404838816,0.06471625720840889,0.08082099679839017,0.06634470063546904,0.06438409743430643,0.013584700122522069,0.026821603940913222,0.011992903423610668,0.02050044698340998,0.02342287965929309,0.03485947636829385,0.03423288792835384,0.02729714210404357,0.04725119923171148
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_7,0.019164138247675606,0.00285386023647167,0.0031731409130965954,0.008096838990153586,0.02034417933123526,0.013682351933901632,0.005057876957583889,0,0.012812621842841581,0.004054524854676316,0.07330022559896063,0.07233316018190636,0.07431370507450713,0.0727003132041732,0.07389378043022682,0.07414908232821456,0.07453134539983339,0.0745694795739622,0.048509729455325445,0.04304597987940251,0.027745845428153098,0.02672814470404618,0.02003921964897793,0.033710979826032064,0.02276567011195645,0.02411326703848625,0.04171287834869737,0.04168938523948088,0.03236191921832293,0.07543021932471689,0.0716248567433413,0.06852058340765817,0.0694675003190899,0.06876657978930874,0.07016655286393673,0.06967454528181269,0.06957760150502379,0.08494220440498035,0.07116176328584722,0.06918095664119028,0.013335701930457326,0.03022853569838562,0.012687131039845279,0.023889231296138444,0.02666459811349732,0.038574386906434624,0.03795392305057619,0.03082066145561517,0.051170596612691015
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_8,0.031179159289072063,0.014424892530945392,0.01298505457506662,0.019308900826571714,0.008350741264093088,0.0030016062911033528,0.009310863791020469,0.012812621842841581,0,0.014409825005085423,0.06173126625886955,0.06049308980333753,0.0627458663586754,0.061389983373558527,0.06220377273773142,0.06230889362701736,0.06294976794387139,0.06304209821758254,0.03657462362946986,0.031103944414762972,0.015900478716250954,0.014912441684048226,0.013929960042340404,0.021775267809291197,0.011617271788070259,0.013182054244443122,0.02974442934489858,0.029733757980189353,0.020701198499977213,0.06358105296990624,0.05989234220340981,0.05675946594309749,0.05774560240582735,0.05699080674201434,0.058561393540860464,0.05819307378336854,0.05788704578900151,0.07299868113408645,0.05942060917987257,0.05741537034780237,0.018800660066750442,0.018583040152762926,0.014554351088944286,0.012522762049258302,0.01560696823520021,0.026630325023485158,0.025998809326026082,0.018997176002621283,0.03919048292349228
PARKSAUSTRALIA_GEOGRAPHE_202201_GEO_9,0.016987943581156524,0.004302067301797327,0.004121656167772462,0.00720112252861766,0.021616897629135913,0.014827090448876127,0.005853562672487267,0.004054524854676316,0.014409825005085423,0,0.07360583627591073,0.0727932973662873,0.07457388312262653,0.07251404887034867,0.07417582029484997,0.07461718358343929,0.07474605865179891,0.074718705324476,0.04985206811617845,0.04443562608117544,0.02985691129018991,0.02897097809391155,0.0229783571293281,0.03562295131883964,0.025220120388599748,0.02675712042484408,0.04341611515186672,0.04348631022854268,0.03453228110208397,0.07595456935717872,0.0718334400952804,0.06878142921558872,0.06966204686539391,0.06903939486799354,0.0703325828746596,0.06961435644963436,0.0697500687975855,0.086150399114165,0.07139482404267711,0.06944133699885068,0.016502384092721457,0.032592738041416,0.01595586924454781,0.026290953235067197,0.029239753723858966,0.04044605045059221,0.03981194623568775,0.0330295898186708,0.05271057357780726
PARKSAUSTRALIA_JURIEN_202201_JNE_2,0.08960337455392114,0.07551076778546992,0.07400424255238577,0.07595854587749938,0.05347295221195667,0.05984126352299164,0.06852185229321364,0.07330022559896063,0.06173126625886955,0.07360583627591073,0,0.006745344778588324,0.001875947036126883,0.005175808721323981,0.0013962839928812287,0.006437000433708514,0.002525332342276341,0.0039342910217218235,0.028068972375980095,0.03372666388011777,0.04944997157375826,0.05077964381893911,0.06066865637066905,0.04390204292106544,0.05495195966597662,0.05615004948083028,0.03534899430495204,0.03592876884243371,0.04811420741624241,0.008948321756913596,0.005567442627950146,0.007530855065590215,0.007052600918931423,0.007468455670274635,0.006455664919039407,0.0072558959305322485,0.0068790357683629995,0.01957802551445478,0.005224629128130678,0.00681620774493255,0.07519271753606918,0.05215575535102312,0.07129254027382724,0.05331696004015804,0.054159967751137836,0.03949824293404247,0.040649356806992436,0.04763674608306074,0.030528366721828782
PARKSAUSTRALIA_JURIEN_202201_JNE_3,0.08888351345033912,0.07457437641713623,0.073068459831517,0.075180783355094,0.052221697118238,0.058932688083527966,0.06765434233600626,0.07233316018190636,0.06049308980333753,0.0727932973662873,0.006745344778588324,0,0.00709121328456587,0.00480531965316015,0.006275783674229591,0.0025911710733460885,0.006135169313864456,0.005119685031355736,0.02638381357469328,0.03194219374548035,0.04763900721916448,0.04848547383564358,0.05753772902054455,0.04163912653029858,0.05235129638479635,0.05302944633875443,0.03368176667153959,0.03397106324746355,0.04488281958534599,0.007223590698991174,0.00727289629723889,0.009381316891367472,0.00868051817124139,0.006524314087927948,0.010189203686061545,0.00926880502691166,0.008359019626373398,0.01960005055155095,0.008853414941648787,0.008830584232950101,0.07143499196534149,0.04818558947718751,0.0677387040740246,0.05078362728846368,0.05026242573811818,0.03621700044300583,0.03700156475296159,0.04441273116271653,0.026700638347273195
PARKSAUSTRALIA_JURIEN_202201_JNE_4,0.09056176405792457,0.07650394196848245,0.07500291290001428,0.07691931252922067,0.05447912173920502,0.060830537107188214,0.06950235722418432,0.07431370507450713,0.0627458663586754,0.07457388312262653,0.001875947036126883,0.00709121328456587,0,0.004907814220644326,0.0023690603401086653,0.006562213367992552,0.0018053876802473768,0.003619650780953341,0.02890289516274874,0.03455422420913471,0.05032972528701656,0.05165820118992241,0.06149427834110623,0.0447535238625199,0.05584298238318662,0.05701640268144391,0.036217422281537785,0.036747944229414506,0.04887540452476627,0.008666918498518826,0.006180010458610097,0.00866103610178036,0.008028609672259381,0.00835099399939073,0.007151849421407808,0.008334661777860995,0.007988819643695778,0.018289120093918493,0.005767326546964455,0.007802283721888169,0.07599494532927736,0.052836069124043906,0.07207437562999287,0.05414320886674801,0.05488526358529507,0.0402425863894898,0.0413554679118599,0.048413114675875196,0.03107270459493178
PARKSAUSTRALIA_JURIEN_202201_JNE_5,0.08815207377757173,0.07466282065021877,0.07319567688042641,0.07464624054443979,0.05315429298000895,0.05918339453921143,0.06765079434534967,0.0727003132041732,0.061389983373558527,0.07251404887034867,0.005175808721323981,0.00480531965316015,0.004907814220644326,0,0.005159190543510844,0.00462268410229093,0.004688251402528569,0.0045196387939588425,0.027435253097749024,0.033151049410116346,0.048812329717910635,0.049961814117226035,0.05949200468831404,0.04309471975061387,0.053956015068137186,0.054919411941324166,0.034893626815998585,0.035216634359741504,0.04691390748810687,0.008037084896310337,0.006346097352927696,0.009421336051810985,0.00819478243660661,0.007696505410619036,0.00894595005491697,0.007876605123911116,0.008102096502935868,0.01948935686834214,0.00794087079084711,0.008659947558245134,0.07389949996852001,0.05076572017190835,0.06996703190749202,0.05218802890198424,0.05280061836410976,0.03824742865306279,0.0392806791742581,0.04633790132780885,0.029112466714827256
PARKSAUSTRALIA_JURIEN_202201_JNE_6,0.09017442318771425,0.07608984459763718,0.07458693843593059,0.07652578241807928,0.05393342873744862,0.06041719053305515,0.06909105885019834,0.07389378043022682,0.06220377273773142,0.07417582029484997,0.0013962839928812287,0.006275783674229591,0.0023690603401086653,0.005159190543510844,0,0.005800281181785613,0.0021245729158853553,0.0033651584921897456,0.028126327627046914,0.03380088663112932,0.04957645369217744,0.050860692360463866,0.0605542878851948,0.0439795288909623,0.05494007415093562,0.05600411652688679,0.03552466101626168,0.03595555251280952,0.047882478474290086,0.008751665705735637,0.005322683416749244,0.007600397891526589,0.007021344457184492,0.007092219189887631,0.0065297671884766,0.0072328445746943455,0.0066580665802417035,0.01934739023996721,0.005151733438336734,0.006802963754539251,0.0750924421407262,0.05199397162760836,0.07120867936118704,0.05327360782473625,0.0540321175914587,0.039323318385099476,0.04048566747768749,0.047502549681050554,0.030289755918154707
PARKSAUSTRALIA_JURIEN_202201_JNE_7,0.09071037250174188,0.07638930960947513,0.0748841306821525,0.07700889819068978,0.054031470135895876,0.06074978504551462,0.0694701017119225,0.07414908232821456,0.06230889362701736,0.07461718358343929,0.006437000433708514,0.0025911710733460885,0.006562213367992552,0.00462268410229093,0.005800281181785613,0,0.005548359150216031,0.004124882459714928,0.027797553989385538,0.03353427448388296,0.0492884197988775,0.05014873730345761,0.05908792820736251,0.04329065131489943,0.05406138347953965,0.05462091572293053,0.03528005007745011,0.035558328180189204,0.046329086272598456,0.006672908826312211,0.006536535522645352,0.009153554678640671,0.008342714478597486,0.007124060881556028,0.009592001747774,0.00890194856766928,0.008012935965296746,0.01845713181635027,0.008309417218648642,0.008537857887640086,0.07282411660991997,0.04939489106421572,0.06927830425342887,0.05248231647525945,0.05164253068484512,0.037760361385667275,0.03843176639136091,0.046031525291885984,0.027606521822960754
PARKSAUSTRALIA_JURIEN_202201_JNE_8,0.09069260887265135,0.07671226817018104,0.07521258653913293,0.07707561875116041,0.05463932201297851,0.06103380333039355,0.0696921834529043,0.07453134539983339,0.06294976794387139,0.07474605865179891,0.002525332342276341,0.006135169313864456,0.0018053876802473768,0.004688251402528569,0.0021245729158853553,0.005548359150216031,0,0.0022423410014160007,0.028685217775518017,0.03443084252763979,0.050154154591688205,0.051260783496372087,0.060710083807694694,0.044379830142860704,0.05527468116347944,0.056163766699141006,0.03617273547244324,0.03646540074242263,0.04801217097003114,0.008137345773000222,0.00587514720796363,0.008806349730571619,0.008004000208304406,0.007901642135630263,0.007179622991420602,0.008143453238740201,0.007847766169709652,0.01806276326242662,0.0057737734704789035,0.007893251446423619,0.07503255386875418,0.05182079119292581,0.07113485102262998,0.05355067064460782,0.05389861312615063,0.039371214220342114,0.04036759243220704,0.04749163998959133,0.02999151192594107
PARKSAUSTRALIA_JURIEN_202201_JNE_9,0.09061906821432045,0.07673200199837794,0.07523639611687516,0.07701644056365668,0.05472350549035467,0.06104610683411364,0.0696893029575677,0.0745694795739622,0.06304209821758254,0.074718705324476,0.0039342910217218235,0.005119685031355736,0.003619650780953341,0.0045196387939588425,0.0033651584921897456,0.004124882459714928,0.0022423410014160007,0,0.028716070943094887,0.03446353576199333,0.05019753294751354,0.05105475251238243,0.06005006486291621,0.0441979370114741,0.05495718584388275,0.055567272723192195,0.03620549906900609,0.0364880289838715,0.047331396584599526,0.007420160776612471,0.006559516282400291,0.009522663722754489,0.008489682382146728,0.008304130624288362,0.008004089768066042,0.008603888941005503,0.008460475267323254,0.017402119826877963,0.006797681625972013,0.008614219876379729,0.07373943421079034,0.05034023349619763,0.07017325235161027,0.05338309492419626,0.05259175666815894,0.0386848556664019,0.039389378174037044,0.04695235107286727,0.028486980875410534
PARKSAUSTRALIA_MURAT_202002_MRE_10,0.06599240280715829,0.050814948834698156,0.049491507836854035,0.0522557241078908,0.028427998488283875,0.035654107277489404,0.04445991879559202,0.048509729455325445,0.03657462362946986,0.04985206811617845,0.028068972375980095,0.02638381357469328,0.02890289516274874,0.027435253097749024,0.028126327627046914,0.027797553989385538,0.028685217775518017,0.028716070943094887,0,0.005916375771259975,0.02183778152969423,0.02332356749285027,0.03370837416774895,0.016310023692276344,0.027989401784879523,0.029246070467244964,0.007560794943780129,0.008035443760228779,0.02055993266742181,0.02821843059863591,0.02574474436841962,0.02392918038214183,0.024315919261961857,0.02276946204227374,0.025318858630801445,0.02579701461625713,0.024692493449594382,0.036527579813465334,0.02544401918606787,0.024124831845469687,0.04873683618458155,0.025504821587752916,0.04523510994353753,0.027169412090005125,0.027689291833165892,0.013012168082366406,0.014573376550066963,0.021166662602667273,0.00801832977561773
PARKSAUSTRALIA_MURAT_202002_MRE_11,0.06057903156463522,0.04534534153470822,0.04403206684845164,0.04675186657152921,0.022980718246121683,0.03021453384236507,0.03902658400991065,0.04304597987940251,0.031103944414762972,0.04443562608117544,0.03372666388011777,0.03194219374548035,0.03455422420913471,0.033151049410116346,0.03380088663112932,0.03353427448388296,0.03443084252763979,0.03446353576199333,0.005916375771259975,0,0.016147694175742553,0.017710845272336396,0.028219879065278303,0.010583159294342621,0.0226413061077834,0.023990909389210602,0.0019908898360968723,0.00262698068400647,0.014803528455527347,0.0339605769128656,0.031280237927766144,0.028714991862498675,0.029277327241810515,0.02812004826807379,0.03038875495823908,0.03059863907999543,0.029509798760381012,0.042160892677565454,0.03088533693989132,0.029013111193444796,0.043177387707375725,0.01996611614609278,0.03965578862540001,0.021630926243820937,0.022159406706584905,0.007931321476158259,0.009129495112183302,0.015601269852303092,0.010188750104641226
PARKSAUSTRALIA_MURAT_202002_MRE_12,0.046161595327156475,0.02985891206975269,0.028747937618840553,0.03191255235794226,0.009784533541163359,0.015265541207950638,0.024182590779715334,0.027745845428153098,0.015900478716250954,0.02985691129018991,0.04944997157375826,0.04763900721916448,0.05032972528701656,0.048812329717910635,0.04957645369217744,0.0492884197988775,0.050154154591688205,0.05019753294751354,0.02183778152969423,0.016147694175742553,0,0.00259596399862103,0.013452481638165112,0.006179891730906748,0.008271692773442774,0.009601085596196834,0.014688235601417523,0.01423488117263078,0.005502924052433598,0.04979096686429713,0.046815160855059615,0.04413683102062576,0.04484520337608901,0.04372914764319501,0.04602654357652107,0.0455424962015767,0.04490221466709161,0.05800515832008002,0.04641735029115135,0.04452052991258221,0.02742460686611013,0.007528238133485568,0.023852125427240144,0.007174355775656187,0.008735660251791405,0.01268332974098853,0.012388270889124068,0.0065299824488659446,0.024533026401844973
PARKSAUSTRALIA_MURAT_202002_MRE_13,0.04529059074279957,0.028826933369382437,0.02773222661474524,0.030977018354651383,0.00898335557059819,0.014270047880245908,0.02321476500356939,0.02672814470404618,0.014912441684048226,0.02897097809391155,0.05077964381893911,0.04848547383564358,0.05165820118992241,0.049961814117226035,0.050860692360463866,0.05014873730345761,0.051260783496372087,0.05105475251238243,0.02332356749285027,0.017710845272336396,0.00259596399862103,0,0.011441794366855374,0.0076787267147307966,0.005885020764364442,0.007592158437716549,0.01637369856306403,0.01584069934300818,0.0072189792905247695,0.05068113232622156,0.04802060003965126,0.04559892966011991,0.04618335711398715,0.04494181603399339,0.04743405078160738,0.046793622700403596,0.04623289939247173,0.05891744932370591,0.04769477463549298,0.04592255180533543,0.025667753505487154,0.007545751929114558,0.022156489002229933,0.006666787530119045,0.008665286603938227,0.013901599712278537,0.013547266653756156,0.00726762182887072,0.025466989038143366
PARKSAUSTRALIA_MURAT_202002_MRE_14,0.03917662863838649,0.021816247282421396,0.021069686125627325,0.024779439631905403,0.016269130074919924,0.013076531310497986,0.01719245983011713,0.02003921964897793,0.013929960042340404,0.0229783571293281,0.06066865637066905,0.05753772902054455,0.06149427834110623,0.05949200468831404,0.0605542878851948,0.05908792820736251,0.060710083807694694,0.06005006486291621,0.03370837416774895,0.028219879065278303,0.013452481638165112,0.011441794366855374,0,0.018722077976355427,0.006568171007286976,0.005140657868395027,0.027028871175580726,0.026300123577612005,0.015106713257866186,0.059759020692183876,0.057863123255842815,0.05619990592988334,0.05640156307495718,0.054789911367455556,0.05772165124355174,0.056986907335195985,0.05665153525943349,0.06774038261541691,0.05767907717116517,0.056350559438647724,0.015698133386062598,0.014443858274570986,0.012804404467428063,0.013218059877209634,0.013036388069491932,0.023891393466704762,0.023053562973937795,0.016345981698775047,0.034471170731462185
